entity_cd,entity_name,county_name,district_name,year,total_enroll,per_free_lunch,per_reduced_lunch,per_lep,mean_ela_score,mean_math_score
500101060020,BIRCHWOOD SCHOOL,ROCKLAND,CLARKSTOWN CENTRAL SCHOOL DISTRICT,2008,96,0.09,0.07,0,NaN,NaN
500101060020,BIRCHWOOD SCHOOL,ROCKLAND,CLARKSTOWN CENTRAL SCHOOL DISTRICT,2009,98,0.09,0.1,0.01,NaN,NaN
500101060020,BIRCHWOOD SCHOOL,ROCKLAND,CLARKSTOWN CENTRAL SCHOOL DISTRICT,2010,104,0.12,0.09,0,NaN,NaN
500101060020,BIRCHWOOD SCHOOL,ROCKLAND,CLARKSTOWN CENTRAL SCHOOL DISTRICT,2011,99,0.08,0.03,0,NaN,NaN
500101060020,BIRCHWOOD SCHOOL,ROCKLAND,CLARKSTOWN CENTRAL SCHOOL DISTRICT,2012,93,0.18,0.1,0,NaN,NaN
500101060020,BIRCHWOOD SCHOOL,ROCKLAND,CLARKSTOWN CENTRAL SCHOOL DISTRICT,2013,85,0.12,0.05,0,NaN,NaN
500101060020,BIRCHWOOD SCHOOL,ROCKLAND,CLARKSTOWN CENTRAL SCHOOL DISTRICT,2014,81,0.19,0,0,NaN,NaN
500101060020,BIRCHWOOD SCHOOL,ROCKLAND,CLARKSTOWN CENTRAL SCHOOL DISTRICT,2015,84,0.18,0.02,0,NaN,NaN
500101060020,BIRCHWOOD SCHOOL,ROCKLAND,CLARKSTOWN CENTRAL SCHOOL DISTRICT,2016,79,0.28,0.01,0,NaN,NaN
500101060020,BIRCHWOOD SCHOOL,ROCKLAND,CLARKSTOWN CENTRAL SCHOOL DISTRICT,2017,81,0.33,0.05,0,NaN,NaN
500101060022,FELIX FESTA DETERMINATION MIDDLE SCHOOL,ROCKLAND,CLARKSTOWN CENTRAL SCHOOL DISTRICT,2008,769,0.03,0.02,0.02,NaN,NaN
500101060022,FELIX FESTA DETERMINATION MIDDLE SCHOOL,ROCKLAND,CLARKSTOWN CENTRAL SCHOOL DISTRICT,2009,751,0.04,0.03,0.01,NaN,NaN
500101060022,FELIX FESTA DETERMINATION MIDDLE SCHOOL,ROCKLAND,CLARKSTOWN CENTRAL SCHOOL DISTRICT,2010,746,0.04,0.03,0.02,NaN,NaN
500101060022,FELIX FESTA DETERMINATION MIDDLE SCHOOL,ROCKLAND,CLARKSTOWN CENTRAL SCHOOL DISTRICT,2011,764,0.06,0.03,0.02,NaN,NaN
500101060022,FELIX FESTA DETERMINATION MIDDLE SCHOOL,ROCKLAND,CLARKSTOWN CENTRAL SCHOOL DISTRICT,2012,718,0.08,0.03,0.01,NaN,NaN
500101060022,FELIX FESTA DETERMINATION MIDDLE SCHOOL,ROCKLAND,CLARKSTOWN CENTRAL SCHOOL DISTRICT,2013,681,0.05,0.03,0.01,NaN,NaN
500101060022,FELIX FESTA DETERMINATION MIDDLE SCHOOL,ROCKLAND,CLARKSTOWN CENTRAL SCHOOL DISTRICT,2014,692,0.05,0.04,0.01,NaN,NaN
500101060022,FELIX FESTA DETERMINATION MIDDLE SCHOOL,ROCKLAND,CLARKSTOWN CENTRAL SCHOOL DISTRICT,2015,686,0.08,0.02,0.02,NaN,NaN
500101060022,FELIX FESTA DETERMINATION MIDDLE SCHOOL,ROCKLAND,CLARKSTOWN CENTRAL SCHOOL DISTRICT,2016,670,0.1,0.01,0.01,NaN,NaN
500101060022,FELIX FESTA DETERMINATION MIDDLE SCHOOL,ROCKLAND,CLARKSTOWN CENTRAL SCHOOL DISTRICT,2017,645,0.11,0.01,0.01,NaN,NaN
500101060023,FELIX FESTA CHARACTER MIDDLE SCHOOL,ROCKLAND,CLARKSTOWN CENTRAL SCHOOL DISTRICT,2008,758,0.05,0.03,0.01,NaN,NaN
500101060023,FELIX FESTA CHARACTER MIDDLE SCHOOL,ROCKLAND,CLARKSTOWN CENTRAL SCHOOL DISTRICT,2009,765,0.03,0.03,0.01,NaN,NaN
500101060023,FELIX FESTA CHARACTER MIDDLE SCHOOL,ROCKLAND,CLARKSTOWN CENTRAL SCHOOL DISTRICT,2010,778,0.03,0.02,0.01,NaN,NaN
500101060023,FELIX FESTA CHARACTER MIDDLE SCHOOL,ROCKLAND,CLARKSTOWN CENTRAL SCHOOL DISTRICT,2011,734,0.03,0.01,0.01,NaN,NaN
500101060023,FELIX FESTA CHARACTER MIDDLE SCHOOL,ROCKLAND,CLARKSTOWN CENTRAL SCHOOL DISTRICT,2012,701,0.05,0.02,0.02,NaN,NaN
500101060023,FELIX FESTA CHARACTER MIDDLE SCHOOL,ROCKLAND,CLARKSTOWN CENTRAL SCHOOL DISTRICT,2013,721,0.03,0.02,0.01,NaN,NaN
500101060023,FELIX FESTA CHARACTER MIDDLE SCHOOL,ROCKLAND,CLARKSTOWN CENTRAL SCHOOL DISTRICT,2014,737,0.05,0.01,0.01,NaN,NaN
500101060023,FELIX FESTA CHARACTER MIDDLE SCHOOL,ROCKLAND,CLARKSTOWN CENTRAL SCHOOL DISTRICT,2015,711,0.08,0,0.01,NaN,NaN
500101060023,FELIX FESTA CHARACTER MIDDLE SCHOOL,ROCKLAND,CLARKSTOWN CENTRAL SCHOOL DISTRICT,2016,640,0.1,0.01,0.01,NaN,NaN
500101060023,FELIX FESTA CHARACTER MIDDLE SCHOOL,ROCKLAND,CLARKSTOWN CENTRAL SCHOOL DISTRICT,2017,665,0.1,0,0.02,NaN,NaN
500101060024,FELIX FESTA ACHIEVEMENT MIDDLE SCHOOL,ROCKLAND,CLARKSTOWN CENTRAL SCHOOL DISTRICT,2008,734,0.03,0.02,0.01,NaN,NaN
500101060024,FELIX FESTA ACHIEVEMENT MIDDLE SCHOOL,ROCKLAND,CLARKSTOWN CENTRAL SCHOOL DISTRICT,2009,767,0.04,0.04,0.02,NaN,NaN
500101060024,FELIX FESTA ACHIEVEMENT MIDDLE SCHOOL,ROCKLAND,CLARKSTOWN CENTRAL SCHOOL DISTRICT,2010,717,0.06,0.03,0.02,NaN,NaN
500101060024,FELIX FESTA ACHIEVEMENT MIDDLE SCHOOL,ROCKLAND,CLARKSTOWN CENTRAL SCHOOL DISTRICT,2011,694,0.04,0.02,0.02,NaN,NaN
500101060024,FELIX FESTA ACHIEVEMENT MIDDLE SCHOOL,ROCKLAND,CLARKSTOWN CENTRAL SCHOOL DISTRICT,2012,675,0.05,0.04,0.01,NaN,NaN
500101060024,FELIX FESTA ACHIEVEMENT MIDDLE SCHOOL,ROCKLAND,CLARKSTOWN CENTRAL SCHOOL DISTRICT,2013,710,0.05,0.02,0.01,NaN,NaN
500101060024,FELIX FESTA ACHIEVEMENT MIDDLE SCHOOL,ROCKLAND,CLARKSTOWN CENTRAL SCHOOL DISTRICT,2014,654,0.07,0.03,0.01,NaN,NaN
500101060024,FELIX FESTA ACHIEVEMENT MIDDLE SCHOOL,ROCKLAND,CLARKSTOWN CENTRAL SCHOOL DISTRICT,2015,634,0.07,0.02,0.01,NaN,NaN
500101060024,FELIX FESTA ACHIEVEMENT MIDDLE SCHOOL,ROCKLAND,CLARKSTOWN CENTRAL SCHOOL DISTRICT,2016,647,0.11,0.01,0.01,NaN,NaN
500101060024,FELIX FESTA ACHIEVEMENT MIDDLE SCHOOL,ROCKLAND,CLARKSTOWN CENTRAL SCHOOL DISTRICT,2017,635,0.11,0.01,0.03,NaN,NaN
500108030001,HIGHVIEW ELEMENTARY SCHOOL,ROCKLAND,NANUET UNION FREE SCHOOL DISTRICT,2008,342,0.05,0.03,0.06,NaN,NaN
500108030001,HIGHVIEW ELEMENTARY SCHOOL,ROCKLAND,NANUET UNION FREE SCHOOL DISTRICT,2009,339,0.05,0.04,0.04,NaN,NaN
500108030001,HIGHVIEW ELEMENTARY SCHOOL,ROCKLAND,NANUET UNION FREE SCHOOL DISTRICT,2010,349,0.09,0.03,0.06,NaN,NaN
500108030001,HIGHVIEW ELEMENTARY SCHOOL,ROCKLAND,NANUET UNION FREE SCHOOL DISTRICT,2011,368,0.17,0.04,0.06,NaN,NaN
500108030001,HIGHVIEW ELEMENTARY SCHOOL,ROCKLAND,NANUET UNION FREE SCHOOL DISTRICT,2012,351,0.12,0.02,0.05,NaN,NaN
500108030001,HIGHVIEW ELEMENTARY SCHOOL,ROCKLAND,NANUET UNION FREE SCHOOL DISTRICT,2013,344,0.06,0.03,0.06,NaN,NaN
500108030001,HIGHVIEW ELEMENTARY SCHOOL,ROCKLAND,NANUET UNION FREE SCHOOL DISTRICT,2014,322,0.13,0.04,0.06,NaN,NaN
500108030001,HIGHVIEW ELEMENTARY SCHOOL,ROCKLAND,NANUET UNION FREE SCHOOL DISTRICT,2015,332,0.17,0.04,0.05,NaN,NaN
500108030001,HIGHVIEW ELEMENTARY SCHOOL,ROCKLAND,NANUET UNION FREE SCHOOL DISTRICT,2016,347,0.2,0.01,0.06,NaN,NaN
500108030001,HIGHVIEW ELEMENTARY SCHOOL,ROCKLAND,NANUET UNION FREE SCHOOL DISTRICT,2017,342,0.19,0.03,0.1,NaN,NaN
500108030002,GEORGE W MILLER ELEMENTARY SCHOOL,ROCKLAND,NANUET UNION FREE SCHOOL DISTRICT,2008,511,0.06,0.03,0.11,NaN,NaN
500108030002,GEORGE W MILLER ELEMENTARY SCHOOL,ROCKLAND,NANUET UNION FREE SCHOOL DISTRICT,2009,520,0.06,0.04,0.1,NaN,NaN
500108030002,GEORGE W MILLER ELEMENTARY SCHOOL,ROCKLAND,NANUET UNION FREE SCHOOL DISTRICT,2010,513,0.1,0.03,0.1,NaN,NaN
500108030002,GEORGE W MILLER ELEMENTARY SCHOOL,ROCKLAND,NANUET UNION FREE SCHOOL DISTRICT,2011,496,0.09,0.03,0.11,NaN,NaN
500108030002,GEORGE W MILLER ELEMENTARY SCHOOL,ROCKLAND,NANUET UNION FREE SCHOOL DISTRICT,2012,486,0.1,0.03,0.13,NaN,NaN
500108030002,GEORGE W MILLER ELEMENTARY SCHOOL,ROCKLAND,NANUET UNION FREE SCHOOL DISTRICT,2013,481,0.08,0.04,0.09,NaN,NaN
500108030002,GEORGE W MILLER ELEMENTARY SCHOOL,ROCKLAND,NANUET UNION FREE SCHOOL DISTRICT,2014,478,0.13,0.03,0.1,NaN,NaN
500108030002,GEORGE W MILLER ELEMENTARY SCHOOL,ROCKLAND,NANUET UNION FREE SCHOOL DISTRICT,2015,466,0.19,0.02,0.12,NaN,NaN
500108030002,GEORGE W MILLER ELEMENTARY SCHOOL,ROCKLAND,NANUET UNION FREE SCHOOL DISTRICT,2016,442,0.19,0.03,0.1,NaN,NaN
500108030002,GEORGE W MILLER ELEMENTARY SCHOOL,ROCKLAND,NANUET UNION FREE SCHOOL DISTRICT,2017,427,0.24,0.03,0.11,NaN,NaN
500108030003,A MACARTHUR BARR MIDDLE SCHOOL,ROCKLAND,NANUET UNION FREE SCHOOL DISTRICT,2008,745,0.05,0.02,0.02,NaN,NaN
500108030003,A MACARTHUR BARR MIDDLE SCHOOL,ROCKLAND,NANUET UNION FREE SCHOOL DISTRICT,2009,744,0.05,0.03,0.01,NaN,NaN
500108030003,A MACARTHUR BARR MIDDLE SCHOOL,ROCKLAND,NANUET UNION FREE SCHOOL DISTRICT,2010,741,0.07,0.04,0.01,NaN,NaN
500108030003,A MACARTHUR BARR MIDDLE SCHOOL,ROCKLAND,NANUET UNION FREE SCHOOL DISTRICT,2011,702,0.07,0.04,0.02,NaN,NaN
500108030003,A MACARTHUR BARR MIDDLE SCHOOL,ROCKLAND,NANUET UNION FREE SCHOOL DISTRICT,2012,687,0.08,0.02,0.02,NaN,NaN
500108030003,A MACARTHUR BARR MIDDLE SCHOOL,ROCKLAND,NANUET UNION FREE SCHOOL DISTRICT,2013,714,0.05,0.02,0.01,NaN,NaN
500108030003,A MACARTHUR BARR MIDDLE SCHOOL,ROCKLAND,NANUET UNION FREE SCHOOL DISTRICT,2014,716,0.08,0.04,0.02,NaN,NaN
500108030003,A MACARTHUR BARR MIDDLE SCHOOL,ROCKLAND,NANUET UNION FREE SCHOOL DISTRICT,2015,722,0.12,0.02,0.02,NaN,NaN
500108030003,A MACARTHUR BARR MIDDLE SCHOOL,ROCKLAND,NANUET UNION FREE SCHOOL DISTRICT,2016,363,0.12,0.03,0.02,NaN,NaN
500108030003,A MACARTHUR BARR MIDDLE SCHOOL,ROCKLAND,NANUET UNION FREE SCHOOL DISTRICT,2017,355,0.16,0.02,0.03,NaN,NaN
500108030005,A MACARTHUR BARR MS 5-6 ACADEMY,ROCKLAND,NANUET UFSD,2016,337,0.19,0.04,0.04,NaN,NaN
500108030005,A MACARTHUR BARR MS 5-6 ACADEMY,ROCKLAND,NANUET UFSD,2017,348,0.2,0.04,0.05,NaN,NaN
500201060001,WILLOW GROVE MIDDLE SCHOOL,ROCKLAND,HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND),2008,690,0.25,0.09,0.05,NaN,NaN
500201060001,WILLOW GROVE MIDDLE SCHOOL,ROCKLAND,HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND),2009,705,0.18,0.06,0.06,NaN,NaN
500201060001,WILLOW GROVE MIDDLE SCHOOL,ROCKLAND,HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND),2010,703,0.18,0.07,0.06,NaN,NaN
500201060001,WILLOW GROVE MIDDLE SCHOOL,ROCKLAND,HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND),2011,720,0.2,0.08,0.08,NaN,NaN
500201060001,WILLOW GROVE MIDDLE SCHOOL,ROCKLAND,HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND),2012,742,0.26,0.07,0.07,NaN,NaN
500201060001,WILLOW GROVE ELEMENTARY SCHOOL,ROCKLAND,HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND),2013,699,0.37,0.08,0.05,NaN,NaN
500201060001,WILLOW GROVE ELEMENTARY SCHOOL,ROCKLAND,HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND),2014,685,0.38,0.08,0.07,NaN,NaN
500201060001,WILLOW GROVE ELEMENTARY SCHOOL,ROCKLAND,HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND),2015,666,0.45,0.07,0.08,NaN,NaN
500201060001,WILLOW GROVE ELEMENTARY SCHOOL,ROCKLAND,HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND),2016,655,0.43,0.07,0.08,NaN,NaN
500201060001,WILLOW GROVE ELEMENTARY SCHOOL,ROCKLAND,HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND),2017,646,0.44,0.06,0.07,NaN,NaN
500201060002,GERALD F NEARY ELEMENTARY SCHOOL,ROCKLAND,HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND),2008,491,0.88,0.23,0.51,NaN,NaN
500201060002,GERALD F NEARY ELEMENTARY SCHOOL,ROCKLAND,HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND),2009,499,0.86,0.18,0.52,NaN,NaN
500201060002,GERALD F NEARY ELEMENTARY SCHOOL,ROCKLAND,HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND),2010,466,1.02,0.16,0.56,NaN,NaN
500201060002,GERALD F NEARY ELEMENTARY SCHOOL,ROCKLAND,HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND),2011,466,0.99,0.16,0.54,NaN,NaN
500201060002,GERALD F NEARY ELEMENTARY SCHOOL,ROCKLAND,HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND),2012,508,1.07,0.13,0.53,NaN,NaN
500201060003,NORTH GARNERVILLE ELEMENTARY SCHOOL,ROCKLAND,HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND),2008,338,0.24,0.09,0.08,NaN,NaN
500201060003,NORTH GARNERVILLE ELEMENTARY SCHOOL,ROCKLAND,HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND),2009,347,0.22,0.07,0.1,NaN,NaN
500201060003,NORTH GARNERVILLE ELEMENTARY SCHOOL,ROCKLAND,HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND),2010,304,0.22,0.07,0.06,NaN,NaN
500201060003,NORTH GARNERVILLE ELEMENTARY SCHOOL,ROCKLAND,HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND),2011,331,0.31,0.07,0.04,NaN,NaN
500201060003,NORTH GARNERVILLE ELEMENTARY SCHOOL,ROCKLAND,HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND),2012,334,0.38,0.06,0.04,NaN,NaN
500201060004,STONY POINT ELEMENTARY SCHOOL,ROCKLAND,HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND),2008,619,0.07,0.07,0.03,NaN,NaN
500201060004,STONY POINT ELEMENTARY SCHOOL,ROCKLAND,HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND),2009,616,0.08,0.03,0.04,NaN,NaN
500201060004,STONY POINT ELEMENTARY SCHOOL,ROCKLAND,HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND),2010,600,0.1,0.04,0.05,NaN,NaN
500201060004,STONY POINT ELEMENTARY SCHOOL,ROCKLAND,HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND),2011,570,0.16,0.04,0.06,NaN,NaN
500201060004,STONY POINT ELEMENTARY SCHOOL,ROCKLAND,HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND),2012,559,0.19,0.04,0.06,NaN,NaN
500201060004,STONY POINT ELEMENTARY SCHOOL,ROCKLAND,HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND),2013,751,0.54,0.07,0.22,NaN,NaN
500201060004,STONY POINT ELEMENTARY SCHOOL,ROCKLAND,HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND),2014,708,0.43,0.05,0.2,NaN,NaN
500201060004,STONY POINT ELEMENTARY SCHOOL,ROCKLAND,HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND),2015,686,0.49,0.06,0.21,NaN,NaN
500201060004,STONY POINT ELEMENTARY SCHOOL,ROCKLAND,HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND),2016,733,0.5,0.05,0.19,NaN,NaN
500201060004,STONY POINT ELEMENTARY SCHOOL,ROCKLAND,HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND),2017,656,0.53,0.05,0.2,NaN,NaN
500201060008,JAMES A FARLEY MIDDLE SCHOOL,ROCKLAND,HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND),2008,556,0.26,0.13,0.07,NaN,NaN
500201060008,JAMES A FARLEY MIDDLE SCHOOL,ROCKLAND,HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND),2009,562,0.22,0.09,0.06,NaN,NaN
500201060008,JAMES A FARLEY MIDDLE SCHOOL,ROCKLAND,HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND),2010,545,0.24,0.07,0.08,NaN,NaN
500201060008,JAMES A FARLEY MIDDLE SCHOOL,ROCKLAND,HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND),2011,568,0.3,0.11,0.07,NaN,NaN
500201060008,JAMES A FARLEY MIDDLE SCHOOL,ROCKLAND,HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND),2012,570,0.3,0.1,0.09,NaN,NaN
500201060008,JAMES A FARLEY ELEMENTARY SCHOOL,ROCKLAND,HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND),2013,547,0.41000000000000003,0.08,0.09,NaN,NaN
500201060008,JAMES A FARLEY ELEMENTARY SCHOOL,ROCKLAND,HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND),2014,556,0.41000000000000003,0.06,0.1,NaN,NaN
500201060008,JAMES A FARLEY ELEMENTARY SCHOOL,ROCKLAND,HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND),2015,590,0.44,0.04,0.09,NaN,NaN
500201060008,JAMES A FARLEY ELEMENTARY SCHOOL,ROCKLAND,HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND),2016,558,0.46,0.05,0.08,NaN,NaN
500201060008,JAMES A FARLEY ELEMENTARY SCHOOL,ROCKLAND,HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND),2017,599,0.48,0.05,0.11,NaN,NaN
500201060010,HAVERSTRAW MIDDLE SCHOOL,ROCKLAND,HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND),2008,510,0.37,0.12,0.14,NaN,NaN
500201060010,HAVERSTRAW MIDDLE SCHOOL,ROCKLAND,HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND),2009,527,0.33,0.11,0.14,NaN,NaN
500201060010,HAVERSTRAW MIDDLE SCHOOL,ROCKLAND,HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND),2010,562,0.31,0.12,0.14,NaN,NaN
500201060010,HAVERSTRAW MIDDLE SCHOOL,ROCKLAND,HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND),2011,563,0.41000000000000003,0.12,0.17,NaN,NaN
500201060010,HAVERSTRAW MIDDLE SCHOOL,ROCKLAND,HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND),2012,583,0.48,0.07,0.17,NaN,NaN
500201060010,HAVERSTRAW ELEMENTARY SCHOOL,ROCKLAND,HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND),2013,520,0.55,0.1,0.18,NaN,NaN
500201060010,HAVERSTRAW ELEMENTARY SCHOOL,ROCKLAND,HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND),2014,537,0.53,0.1,0.18,NaN,NaN
500201060010,HAVERSTRAW ELEMENTARY SCHOOL,ROCKLAND,HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND),2015,571,0.58,0.1,0.18,NaN,NaN
500201060010,HAVERSTRAW ELEMENTARY SCHOOL,ROCKLAND,HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND),2016,588,0.6,0.08,0.17,NaN,NaN
500201060010,HAVERSTRAW ELEMENTARY SCHOOL,ROCKLAND,HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND),2017,577,0.64,0.07,0.19,NaN,NaN
500201060011,THIELLS ELEMENTARY SCHOOL,ROCKLAND,HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND),2008,773,0.14,0.06,0.04,NaN,NaN
500201060011,THIELLS ELEMENTARY SCHOOL,ROCKLAND,HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND),2009,800,0.12,0.05,0.04,NaN,NaN
500201060011,THIELLS ELEMENTARY SCHOOL,ROCKLAND,HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND),2010,769,0.17,0.06,0.04,NaN,NaN
500201060011,THIELLS ELEMENTARY SCHOOL,ROCKLAND,HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND),2011,755,0.18,0.08,0.06,NaN,NaN
500201060011,THIELLS ELEMENTARY SCHOOL,ROCKLAND,HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND),2012,731,0.21,0.09,0.05,NaN,NaN
500201060011,THIELLS ELEMENTARY SCHOOL,ROCKLAND,HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND),2013,889,0,0,0.17,NaN,NaN
500201060011,THIELLS ELEMENTARY SCHOOL,ROCKLAND,HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND),2014,844,0.41000000000000003,0.07,0.14,NaN,NaN
500201060011,THIELLS ELEMENTARY SCHOOL,ROCKLAND,HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND),2015,793,0.45,0.05,0.13,NaN,NaN
500201060011,THIELLS ELEMENTARY SCHOOL,ROCKLAND,HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND),2016,738,0.45,0.04,0.14,NaN,NaN
500201060011,THIELLS ELEMENTARY SCHOOL,ROCKLAND,HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND),2017,753,0.5,0.06,0.18,NaN,NaN
500201060012,WEST HAVERSTRAW ELEMENTARY SCHOOL,ROCKLAND,HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND),2008,693,0.58,0,0.24,NaN,NaN
500201060012,WEST HAVERSTRAW ELEMENTARY SCHOOL,ROCKLAND,HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND),2009,713,0.4,0.12,0.29,NaN,NaN
500201060012,WEST HAVERSTRAW ELEMENTARY SCHOOL,ROCKLAND,HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND),2010,709,0.46,0.12,0.25,NaN,NaN
500201060012,WEST HAVERSTRAW ELEMENTARY SCHOOL,ROCKLAND,HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND),2011,677,0.55,0.13,0.26,NaN,NaN
500201060012,WEST HAVERSTRAW ELEMENTARY SCHOOL,ROCKLAND,HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND),2012,683,0.5700000000000001,0.13,0.25,NaN,NaN
500201060012,WEST HAVERSTRAW ELEMENTARY SCHOOL,ROCKLAND,HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND),2013,608,0.64,0.12,0.13,NaN,NaN
500201060012,WEST HAVERSTRAW ELEMENTARY SCHOOL,ROCKLAND,HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND),2014,722,0.5,0.08,0.16,NaN,NaN
500201060012,WEST HAVERSTRAW ELEMENTARY SCHOOL,ROCKLAND,HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND),2015,734,0.6,0.08,0.17,NaN,NaN
500201060012,WEST HAVERSTRAW ELEMENTARY SCHOOL,ROCKLAND,HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND),2016,746,0.54,0.08,0.17,NaN,NaN
500201060012,WEST HAVERSTRAW ELEMENTARY SCHOOL,ROCKLAND,HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND),2017,754,0.58,0.08,0.19,NaN,NaN
500201060013,FIELDSTONE SECONDARY SCHOOL,ROCKLAND,HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND),2008,1279,0.22,0.08,0.08,NaN,NaN
500201060013,FIELDSTONE SECONDARY SCHOOL,ROCKLAND,HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND),2009,1241,0.17,0.07,0.08,NaN,NaN
500201060013,FIELDSTONE SECONDARY SCHOOL,ROCKLAND,HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND),2010,1214,0.21,0.07,0.09,NaN,NaN
500201060013,FIELDSTONE SECONDARY SCHOOL,ROCKLAND,HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND),2011,1257,0.24,0.08,0.08,NaN,NaN
500201060013,FIELDSTONE SECONDARY SCHOOL,ROCKLAND,HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND),2012,1242,0.28,0.06,0.08,NaN,NaN
500201060013,FIELDSTONE MIDDLE SCHOOL,ROCKLAND,HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND),2013,1326,0.4,0.09,0.1,NaN,NaN
500201060013,FIELDSTONE MIDDLE SCHOOL,ROCKLAND,HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND),2014,1304,0.39,0.06,0.11,NaN,NaN
500201060013,FIELDSTONE MIDDLE SCHOOL,ROCKLAND,HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND),2015,1206,0.45,0.06,0.1,NaN,NaN
500201060013,FIELDSTONE MIDDLE SCHOOL,ROCKLAND,HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND),2016,1219,0.47000000000000003,0.06,0.1,NaN,NaN
500201060013,FIELDSTONE MIDDLE SCHOOL,ROCKLAND,HAVERSTRAW-STONY POINT CSD (NORTH ROCKLAND),2017,1237,0.51,0.07,0.11,NaN,NaN
500301060004,TAPPAN ZEE ELEMENTARY SCHOOL,ROCKLAND,SOUTH ORANGETOWN CENTRAL SCHOOL DISTRICT,2008,515,0.05,0.02,0.03,NaN,NaN
